Репликација (индекс);Путник;Авионски лет;Полазиште;Одредиште;Локално време захтева (ISO 8601);Време захтева (s од поноћи);Сат од поноћи
10;SYN2-245-D:P0001;SYN2-245-D;JUG;LYBE;2026-07-31T07:09:30.480391+02:00;25770,48039125356;7
10;SYN2-241-D:P0001;SYN2-241-D;LYBV;LYBE;2026-07-31T07:09:38.289776+02:00;25778,289775729212;7
10;SYN2-247-D:P0001;SYN2-247-D;BW;LYBE;2026-07-31T07:23:03.879596+02:00;26583,87959568688;7
10;SYN2-245-D:P0002;SYN2-245-D;DOR;LYBE;2026-07-31T07:27:06.342405+02:00;26826,342405054376;7
10;SYN2-356-D:P0002;SYN2-356-D;BW;LYBE;2026-07-31T07:35:30.993465+02:00;27330,993464869032;7
10;SYN2-250-D:P0002;SYN2-250-D;BW;LYBE;2026-07-31T08:22:35.412864+02:00;30155,412863865968;8
10;SYN2-252-D:P0002;SYN2-252-D;LYBV;LYBE;2026-07-31T08:24:58.560115+02:00;30298,560114531974;8
10;SYN2-248-D:P0001;SYN2-248-D;JUG;LYBE;2026-07-31T08:25:46.043285+02:00;30346,04328534508;8
10;SYN2-252-D:P0001;SYN2-252-D;LYBV;LYBE;2026-07-31T08:27:40.747321+02:00;30460,747320813756;8
10;SYN2-259-D:P0001;SYN2-259-D;JUG;LYBE;2026-07-31T08:36:36.494825+02:00;30996,49482523049;8
10;SYN2-255-D:P0001;SYN2-255-D;JUG;LYBE;2026-07-31T08:44:36.831611+02:00;31476,83161112252;8
10;SYN2-021-A:P0001;SYN2-021-A;LYBE;BW;2026-07-31T08:50:55.049485+02:00;31855,049485053332;8
10;SYN2-250-D:P0001;SYN2-250-D;JUG;LYBE;2026-07-31T08:52:04.200726+02:00;31924,200725941533;8
10;SYN2-157-A:P0001;SYN2-157-A;LYBE;LYBV;2026-07-31T08:52:17.271684+02:00;31937,27168374236;8
10;SYN2-023-A:P0001;SYN2-023-A;LYBE;LYBV;2026-07-31T08:52:53.647215+02:00;31973,647215037243;8
10;SYN2-247-D:P0002;SYN2-247-D;BW;LYBE;2026-07-31T08:53:21.194646+02:00;32001,194645514508;8
10;SYN2-356-D:P0001;SYN2-356-D;BW;LYBE;2026-07-31T08:54:19.044505+02:00;32059,044504838675;8
10;SYN2-024-A:P0001;SYN2-024-A;LYBE;BW;2026-07-31T08:57:09.559443+02:00;32229,55944287192;8
10;SYN2-247-D:P0003;SYN2-247-D;JUG;LYBE;2026-07-31T08:57:43.127885+02:00;32263,127884818816;8
10;SYN2-024-A:P0002;SYN2-024-A;LYBE;BW;2026-07-31T09:04:20.687055+02:00;32660,687055079467;9
10;SYN2-251-D:P0001;SYN2-251-D;BW;LYBE;2026-07-31T09:05:41.702614+02:00;32741,702614252892;9
10;SYN2-360-D:P0001;SYN2-360-D;JUG;LYBE;2026-07-31T09:11:31.548125+02:00;33091,54812526373;9
10;SYN2-262-D:P0001;SYN2-262-D;LYBV;LYBE;2026-07-31T09:16:58.236476+02:00;33418,2364764141;9
10;SYN2-255-D:P0002;SYN2-255-D;LYBV;LYBE;2026-07-31T09:26:31.240670+02:00;33991,24067038356;9
10;SYN2-255-D:P0003;SYN2-255-D;DOR;LYBE;2026-07-31T09:27:36.084394+02:00;34056,08439420531;9
10;SYN2-277-D:P0002;SYN2-277-D;LYBV;LYBE;2026-07-31T09:41:23.887784+02:00;34883,88778356347;9
10;SYN2-260-D:P0001;SYN2-260-D;DOR;LYBE;2026-07-31T09:50:01.006462+02:00;35401,006461761266;9
10;SYN2-266-D:P0002;SYN2-266-D;JUG;LYBE;2026-07-31T09:50:31.048854+02:00;35431,04885366788;9
10;SYN2-253-D:P0001;SYN2-253-D;JUG;LYBE;2026-07-31T09:52:37.605089+02:00;35557,60508925976;9
10;SYN2-158-A:P0001;SYN2-158-A;LYBE;JUG;2026-07-31T09:54:32.920667+02:00;35672,92066746948;9
10;SYN2-029-A:P0001;SYN2-029-A;LYBE;DOR;2026-07-31T09:56:02.789951+02:00;35762,7899505072;9
10;SYN2-256-D:P0001;SYN2-256-D;LYBV;LYBE;2026-07-31T10:00:49.925051+02:00;36049,92505085231;10
10;SYN2-266-D:P0003;SYN2-266-D;BW;LYBE;2026-07-31T10:03:14.046516+02:00;36194,04651595901;10
10;SYN2-265-D:P0001;SYN2-265-D;LYBV;LYBE;2026-07-31T10:05:02.063683+02:00;36302,063683399305;10
10;SYN2-272-D:P0001;SYN2-272-D;LYBV;LYBE;2026-07-31T10:09:24.195628+02:00;36564,195628364854;10
10;SYN2-361-D:P0001;SYN2-361-D;BW;LYBE;2026-07-31T10:11:15.847636+02:00;36675,847636270206;10
10;SYN2-277-D:P0001;SYN2-277-D;BW;LYBE;2026-07-31T10:18:41.741862+02:00;37121,74186232088;10
10;SYN2-278-D:P0001;SYN2-278-D;DOR;LYBE;2026-07-31T10:22:46.845848+02:00;37366,8458482463;10
10;SYN2-030-A:P0001;SYN2-030-A;LYBE;BW;2026-07-31T10:23:39.358689+02:00;37419,358689043096;10
10;SYN2-266-D:P0001;SYN2-266-D;BW;LYBE;2026-07-31T10:26:31.542973+02:00;37591,54297322201;10
10;SYN2-280-D:P0001;SYN2-280-D;BW;LYBE;2026-07-31T10:32:37.884797+02:00;37957,88479689556;10
10;SYN2-279-D:P0001;SYN2-279-D;LYBV;LYBE;2026-07-31T10:37:33.728085+02:00;38253,72808482036;10
10;SYN2-287-D:P0002;SYN2-287-D;BW;LYBE;2026-07-31T10:41:01.776576+02:00;38461,776575605036;10
10;SYN2-267-D:P0001;SYN2-267-D;DOR;LYBE;2026-07-31T10:47:38.674169+02:00;38858,67416945179;10
10;SYN2-281-D:P0001;SYN2-281-D;EXPO;LYBE;2026-07-31T10:47:43.408029+02:00;38863,40802914778;10
10;SYN2-031-A:P0001;SYN2-031-A;LYBE;EXPO;2026-07-31T10:50:44.478136+02:00;39044,47813591793;10
10;SYN2-363-D:P0001;SYN2-363-D;BW;LYBE;2026-07-31T10:51:33.264588+02:00;39093,26458810554;10
10;SYN2-286-D:P0001;SYN2-286-D;JUG;LYBE;2026-07-31T10:53:00.477439+02:00;39180,477439177164;10
10;SYN2-035-A:P0001;SYN2-035-A;LYBE;JUG;2026-07-31T11:17:15.214939+02:00;40635,214938872414;11
10;SYN2-161-A:P0001;SYN2-161-A;LYBE;BW;2026-07-31T11:21:35.716887+02:00;40895,71688735006;11
10;SYN2-037-A:P0002;SYN2-037-A;LYBE;BW;2026-07-31T11:25:31.562175+02:00;41131,56217543423;11
10;SYN2-285-D:P0001;SYN2-285-D;JUG;LYBE;2026-07-31T11:27:19.482212+02:00;41239,48221183218;11
10;SYN2-035-A:P0002;SYN2-035-A;LYBE;BW;2026-07-31T11:28:34.895941+02:00;41314,89594067918;11
10;SYN2-036-A:P0001;SYN2-036-A;LYBE;LYBV;2026-07-31T11:30:13.852873+02:00;41413,852873259486;11
10;SYN2-038-A:P0001;SYN2-038-A;LYBE;JUG;2026-07-31T11:32:26.351090+02:00;41546,351090008;11
10;SYN2-042-A:P0001;SYN2-042-A;LYBE;EXPO;2026-07-31T11:33:47.909503+02:00;41627,90950313488;11
10;SYN2-039-A:P0001;SYN2-039-A;LYBE;BW;2026-07-31T11:34:00.362553+02:00;41640,3625531026;11
10;SYN2-037-A:P0001;SYN2-037-A;LYBE;EXPO;2026-07-31T11:37:19.905420+02:00;41839,90542024215;11
10;SYN2-045-A:P0002;SYN2-045-A;LYBE;JUG;2026-07-31T11:40:13.626662+02:00;42013,626662197545;11
10;SYN2-164-A:P0001;SYN2-164-A;LYBE;JUG;2026-07-31T11:44:03.259720+02:00;42243,25972028663;11
10;SYN2-045-A:P0001;SYN2-045-A;LYBE;BW;2026-07-31T11:46:38.509963+02:00;42398,50996258151;11
10;SYN2-287-D:P0001;SYN2-287-D;DOR;LYBE;2026-07-31T11:49:26.630485+02:00;42566,63048489951;11
10;SYN2-163-A:P0002;SYN2-163-A;LYBE;BW;2026-07-31T11:50:36.521175+02:00;42636,521174971494;11
10;SYN2-163-A:P0001;SYN2-163-A;LYBE;JUG;2026-07-31T11:54:07.377790+02:00;42847,37779036568;11
10;SYN2-290-D:P0001;SYN2-290-D;BW;LYBE;2026-07-31T11:54:44.655783+02:00;42884,65578300833;11
10;SYN2-050-A:P0001;SYN2-050-A;LYBE;BW;2026-07-31T11:55:32.030709+02:00;42932,0307087108;11
10;SYN2-165-A:P0001;SYN2-165-A;LYBE;EXPO;2026-07-31T11:58:41.359051+02:00;43121,35905079626;11
10;SYN2-165-A:P0002;SYN2-165-A;LYBE;BW;2026-07-31T12:10:52.458244+02:00;43852,45824442627;12
10;SYN2-289-D:P0001;SYN2-289-D;BW;LYBE;2026-07-31T12:11:48.116819+02:00;43908,11681878494;12
10;SYN2-053-A:P0001;SYN2-053-A;LYBE;BW;2026-07-31T12:16:25.665522+02:00;44185,66552211468;12
10;SYN2-055-A:P0001;SYN2-055-A;LYBE;DOR;2026-07-31T12:25:16.260952+02:00;44716,26095247295;12
10;SYN2-058-A:P0001;SYN2-058-A;LYBE;DOR;2026-07-31T12:33:03.229738+02:00;45183,22973755057;12
10;SYN2-056-A:P0001;SYN2-056-A;LYBE;DOR;2026-07-31T12:33:36.022085+02:00;45216,02208459267;12
10;SYN2-052-A:P0003;SYN2-052-A;LYBE;JUG;2026-07-31T12:54:04.621765+02:00;46444,62176458728;12
10;SYN2-166-A:P0001;SYN2-166-A;LYBE;JUG;2026-07-31T13:00:48.717466+02:00;46848,717465681235;13
10;SYN2-065-A:P0001;SYN2-065-A;LYBE;BW;2026-07-31T13:04:08.424912+02:00;47048,424911909344;13
10;SYN2-292-D:P0001;SYN2-292-D;JUG;LYBE;2026-07-31T13:07:09.044823+02:00;47229,044822916505;13
10;SYN2-052-A:P0002;SYN2-052-A;LYBE;BW;2026-07-31T13:08:03.759012+02:00;47283,75901179062;13
10;SYN2-168-A:P0001;SYN2-168-A;LYBE;LYBV;2026-07-31T13:09:22.345905+02:00;47362,345904526526;13
10;SYN2-166-A:P0002;SYN2-166-A;LYBE;BW;2026-07-31T13:09:56.660375+02:00;47396,66037508767;13
10;SYN2-052-A:P0001;SYN2-052-A;LYBE;LYBV;2026-07-31T13:10:03.617827+02:00;47403,61782692397;13
10;SYN2-168-A:P0002;SYN2-168-A;LYBE;JUG;2026-07-31T13:10:10.731366+02:00;47410,73136574403;13
10;SYN2-292-D:P0002;SYN2-292-D;DOR;LYBE;2026-07-31T13:14:34.011698+02:00;47674,011697559705;13
10;SYN2-062-A:P0001;SYN2-062-A;LYBE;DOR;2026-07-31T13:15:44.065028+02:00;47744,065027684584;13
10;SYN2-294-D:P0001;SYN2-294-D;JUG;LYBE;2026-07-31T13:24:08.485642+02:00;48248,48564247787;13
10;SYN2-293-D:P0001;SYN2-293-D;DOR;LYBE;2026-07-31T13:26:27.327076+02:00;48387,32707587596;13
10;SYN2-295-D:P0001;SYN2-295-D;BW;LYBE;2026-07-31T13:26:46.065791+02:00;48406,065790598805;13
10;SYN2-067-A:P0001;SYN2-067-A;LYBE;DOR;2026-07-31T13:29:36.991053+02:00;48576,99105276375;13
10;SYN2-071-A:P0001;SYN2-071-A;LYBE;JUG;2026-07-31T13:43:56.922777+02:00;49436,922776874395;13
10;SYN2-292-D:P0003;SYN2-292-D;BW;LYBE;2026-07-31T13:52:49.320458+02:00;49969,32045820558;13
10;SYN2-292-D:P0004;SYN2-292-D;DOR;LYBE;2026-07-31T13:58:20.913083+02:00;50300,91308274438;13
10;SYN2-303-D:P0001;SYN2-303-D;BW;LYBE;2026-07-31T13:58:28.407986+02:00;50308,40798643836;13
10;SYN2-371-D:P0001;SYN2-371-D;EXPO;LYBE;2026-07-31T14:02:16.589168+02:00;50536,58916796795;14
10;SYN2-296-D:P0001;SYN2-296-D;BW;LYBE;2026-07-31T14:05:44.086439+02:00;50744,086438817605;14
10;SYN2-309-D:P0001;SYN2-309-D;JUG;LYBE;2026-07-31T14:19:54.833272+02:00;51594,833271997166;14
10;SYN2-073-A:P0001;SYN2-073-A;LYBE;JUG;2026-07-31T14:27:23.046804+02:00;52043,04680399891;14
10;SYN2-307-D:P0001;SYN2-307-D;LYBV;LYBE;2026-07-31T14:32:43.081055+02:00;52363,08105453801;14
10;SYN2-306-D:P0001;SYN2-306-D;BW;LYBE;2026-07-31T14:35:26.625126+02:00;52526,625126300896;14
10;SYN2-300-D:P0001;SYN2-300-D;JUG;LYBE;2026-07-31T14:41:09.220053+02:00;52869,22005331086;14
10;SYN2-296-D:P0002;SYN2-296-D;BW;LYBE;2026-07-31T14:50:28.599973+02:00;53428,59997286678;14
10;SYN2-311-D:P0001;SYN2-311-D;BW;LYBE;2026-07-31T14:51:45.047070+02:00;53505,047070137254;14
10;SYN2-304-D:P0001;SYN2-304-D;DOR;LYBE;2026-07-31T14:51:50.571314+02:00;53510,571314255096;14
10;SYN2-322-D:P0001;SYN2-322-D;LYBV;LYBE;2026-07-31T15:07:43.022426+02:00;54463,0224256758;15
10;SYN2-374-D:P0001;SYN2-374-D;JUG;LYBE;2026-07-31T15:11:48.425939+02:00;54708,42593885651;15
10;SYN2-299-D:P0001;SYN2-299-D;DOR;LYBE;2026-07-31T15:12:43.918988+02:00;54763,91898774278;15
10;SYN2-319-D:P0001;SYN2-319-D;BW;LYBE;2026-07-31T15:13:37.617549+02:00;54817,6175487006;15
10;SYN2-374-D:P0002;SYN2-374-D;DOR;LYBE;2026-07-31T15:23:10.514875+02:00;55390,51487504988;15
10;SYN2-309-D:P0002;SYN2-309-D;BW;LYBE;2026-07-31T15:25:19.903618+02:00;55519,903617542084;15
10;SYN2-315-D:P0001;SYN2-315-D;BW;LYBE;2026-07-31T15:25:33.874977+02:00;55533,8749767876;15
10;SYN2-313-D:P0001;SYN2-313-D;JUG;LYBE;2026-07-31T15:29:34.862766+02:00;55774,86276563887;15
10;SYN2-321-D:P0002;SYN2-321-D;BW;LYBE;2026-07-31T15:31:16.549417+02:00;55876,54941659998;15
10;SYN2-075-A:P0001;SYN2-075-A;LYBE;BW;2026-07-31T15:31:47.865573+02:00;55907,86557257725;15
10;SYN2-326-D:P0001;SYN2-326-D;DOR;LYBE;2026-07-31T15:32:06.393146+02:00;55926,393146141025;15
10;SYN2-321-D:P0001;SYN2-321-D;DOR;LYBE;2026-07-31T15:43:12.697339+02:00;56592,69733909796;15
10;SYN2-076-A:P0002;SYN2-076-A;LYBE;BW;2026-07-31T15:48:04.882238+02:00;56884,8822382167;15
10;SYN2-324-D:P0001;SYN2-324-D;LYBV;LYBE;2026-07-31T15:48:08.052702+02:00;56888,05270168957;15
10;SYN2-323-D:P0001;SYN2-323-D;DOR;LYBE;2026-07-31T15:50:09.675911+02:00;57009,675910902806;15
10;SYN2-312-D:P0001;SYN2-312-D;JUG;LYBE;2026-07-31T15:52:49.766698+02:00;57169,76669842564;15
10;SYN2-077-A:P0001;SYN2-077-A;LYBE;BW;2026-07-31T15:53:16.488570+02:00;57196,48856961355;15
10;SYN2-170-A:P0001;SYN2-170-A;LYBE;BW;2026-07-31T15:53:24.676175+02:00;57204,6761750497;15
10;SYN2-076-A:P0001;SYN2-076-A;LYBE;LYBV;2026-07-31T15:57:27.524704+02:00;57447,52470365935;15
10;SYN2-077-A:P0002;SYN2-077-A;LYBE;JUG;2026-07-31T15:59:09.426830+02:00;57549,42683018861;15
10;SYN2-314-D:P0001;SYN2-314-D;BW;LYBE;2026-07-31T16:04:03.428160+02:00;57843,4281603971;16
10;SYN2-078-A:P0001;SYN2-078-A;LYBE;DOR;2026-07-31T16:06:15.503833+02:00;57975,50383331869;16
10;SYN2-317-D:P0001;SYN2-317-D;BW;LYBE;2026-07-31T16:10:02.910527+02:00;58202,910527064916;16
10;SYN2-328-D:P0001;SYN2-328-D;JUG;LYBE;2026-07-31T16:14:55.656649+02:00;58495,65664886317;16
10;SYN2-080-A:P0001;SYN2-080-A;LYBE;BW;2026-07-31T16:22:59.456793+02:00;58979,45679266562;16
10;SYN2-081-A:P0001;SYN2-081-A;LYBE;BW;2026-07-31T16:30:01.959061+02:00;59401,959061058034;16
10;SYN2-084-A:P0002;SYN2-084-A;LYBE;JUG;2026-07-31T16:43:39.821801+02:00;60219,82180063078;16
10;SYN2-327-D:P0001;SYN2-327-D;BW;LYBE;2026-07-31T16:45:38.084132+02:00;60338,08413231907;16
10;SYN2-084-A:P0001;SYN2-084-A;LYBE;BW;2026-07-31T16:48:05.650839+02:00;60485,650838608766;16
10;SYN2-081-A:P0002;SYN2-081-A;LYBE;LYBV;2026-07-31T16:48:12.820000+02:00;60492,820000427084;16
10;SYN2-088-A:P0001;SYN2-088-A;LYBE;LYBV;2026-07-31T16:50:02.960527+02:00;60602,96052680813;16
10;SYN2-103-A:P0002;SYN2-103-A;LYBE;DOR;2026-07-31T16:53:15.033929+02:00;60795,033928885656;16
10;SYN2-326-D:P0002;SYN2-326-D;DOR;LYBE;2026-07-31T16:54:17.900393+02:00;60857,90039344487;16
10;SYN2-174-A:P0001;SYN2-174-A;LYBE;DOR;2026-07-31T16:55:00.726403+02:00;60900,72640251312;16
10;SYN2-091-A:P0001;SYN2-091-A;LYBE;DOR;2026-07-31T16:55:57.661038+02:00;60957,66103838503;16
10;SYN2-089-A:P0002;SYN2-089-A;LYBE;JUG;2026-07-31T16:57:03.592055+02:00;61023,592054882414;16
10;SYN2-103-A:P0001;SYN2-103-A;LYBE;JUG;2026-07-31T16:57:57.292593+02:00;61077,29259313527;16
10;SYN2-106-A:P0001;SYN2-106-A;LYBE;JUG;2026-07-31T16:58:30.355576+02:00;61110,35557635956;16
10;SYN2-090-A:P0001;SYN2-090-A;LYBE;LYBV;2026-07-31T16:58:49.820015+02:00;61129,82001451477;16
10;SYN2-101-A:P0001;SYN2-101-A;LYBE;DOR;2026-07-31T16:59:25.707083+02:00;61165,70708283323;16
10;SYN2-092-A:P0001;SYN2-092-A;LYBE;BW;2026-07-31T17:03:04.202270+02:00;61384,2022699298;17
10;SYN2-375-D:P0001;SYN2-375-D;LYBV;LYBE;2026-07-31T17:03:26.740394+02:00;61406,740393554865;17
10;SYN2-176-A:P0001;SYN2-176-A;LYBE;BW;2026-07-31T17:04:16.973546+02:00;61456,97354550895;17
10;SYN2-089-A:P0001;SYN2-089-A;LYBE;BW;2026-07-31T17:08:00.987257+02:00;61680,98725736042;17
10;SYN2-376-D:P0001;SYN2-376-D;DOR;LYBE;2026-07-31T17:09:08.316153+02:00;61748,316153492946;17
10;SYN2-107-A:P0001;SYN2-107-A;LYBE;BW;2026-07-31T17:10:12.601196+02:00;61812,6011959191;17
10;SYN2-103-A:P0003;SYN2-103-A;LYBE;BW;2026-07-31T17:17:51.271110+02:00;62271,2711096391;17
10;SYN2-333-D:P0001;SYN2-333-D;BW;LYBE;2026-07-31T17:26:48.481044+02:00;62808,481043547865;17
10;SYN2-110-A:P0003;SYN2-110-A;LYBE;BW;2026-07-31T17:32:47.869246+02:00;63167,86924570118;17
10;SYN2-108-A:P0001;SYN2-108-A;LYBE;JUG;2026-07-31T17:36:32.801109+02:00;63392,80110869531;17
10;SYN2-110-A:P0002;SYN2-110-A;LYBE;DOR;2026-07-31T17:37:14.006981+02:00;63434,0069812386;17
10;SYN2-110-A:P0004;SYN2-110-A;LYBE;DOR;2026-07-31T17:37:26.471474+02:00;63446,47147412558;17
10;SYN2-177-A:P0001;SYN2-177-A;LYBE;JUG;2026-07-31T17:41:11.685112+02:00;63671,68511241398;17
10;SYN2-177-A:P0002;SYN2-177-A;LYBE;DOR;2026-07-31T17:41:12.439112+02:00;63672,439112179585;17
10;SYN2-376-D:P0002;SYN2-376-D;DOR;LYBE;2026-07-31T17:41:22.724801+02:00;63682,72480110875;17
10;SYN2-110-A:P0001;SYN2-110-A;LYBE;BW;2026-07-31T17:42:38.296206+02:00;63758,29620577816;17
10;SYN2-377-D:P0001;SYN2-377-D;BW;LYBE;2026-07-31T17:50:52.742345+02:00;64252,74234493042;17
10;SYN2-330-D:P0001;SYN2-330-D;DOR;LYBE;2026-07-31T17:53:37.742430+02:00;64417,74243049728;17
10;SYN2-111-A:P0001;SYN2-111-A;LYBE;DOR;2026-07-31T17:57:27.418817+02:00;64647,418817255086;17
10;SYN2-336-D:P0002;SYN2-336-D;BW;LYBE;2026-07-31T18:25:19.294471+02:00;66319,29447112269;18
10;SYN2-334-D:P0001;SYN2-334-D;JUG;LYBE;2026-07-31T18:41:52.543284+02:00;67312,54328430022;18
10;SYN2-113-A:P0001;SYN2-113-A;LYBE;BW;2026-07-31T18:48:15.477582+02:00;67695,47758233511;18
10;SYN2-178-A:P0001;SYN2-178-A;LYBE;BW;2026-07-31T18:50:11.142724+02:00;67811,14272424998;18
10;SYN2-336-D:P0001;SYN2-336-D;EXPO;LYBE;2026-07-31T18:51:38.592294+02:00;67898,5922940892;18
10;SYN2-114-A:P0001;SYN2-114-A;LYBE;JUG;2026-07-31T19:16:33.963708+02:00;69393,96370801204;19
10;SYN2-115-A:P0001;SYN2-115-A;LYBE;DOR;2026-07-31T19:24:14.048025+02:00;69854,04802484624;19
10;SYN2-115-A:P0002;SYN2-115-A;LYBE;LYBV;2026-07-31T19:30:42.824407+02:00;70242,82440728888;19
10;SYN2-179-A:P0001;SYN2-179-A;LYBE;LYBV;2026-07-31T19:35:52.977481+02:00;70552,97748099442;19
10;SYN2-116-A:P0001;SYN2-116-A;LYBE;DOR;2026-07-31T19:59:09.790218+02:00;71949,79021836484;19
10;SYN2-339-D:P0002;SYN2-339-D;LYBV;LYBE;2026-07-31T20:08:11.572075+02:00;72491,5720746906;20
10;SYN2-117-A:P0001;SYN2-117-A;LYBE;LYBV;2026-07-31T20:23:39.840895+02:00;73419,84089517356;20
10;SYN2-119-A:P0001;SYN2-119-A;LYBE;LYBV;2026-07-31T20:36:57.506241+02:00;74217,50624111126;20
10;SYN2-378-D:P0001;SYN2-378-D;BW;LYBE;2026-07-31T20:46:25.752406+02:00;74785,7524064113;20
10;SYN2-339-D:P0001;SYN2-339-D;DOR;LYBE;2026-07-31T20:46:40.989138+02:00;74800,9891375362;20
10;SYN2-341-D:P0001;SYN2-341-D;LYBV;LYBE;2026-07-31T20:47:00.462594+02:00;74820,46259358044;20
10;SYN2-378-D:P0002;SYN2-378-D;JUG;LYBE;2026-07-31T20:48:11.203510+02:00;74891,20350989235;20
10;SYN2-120-A:P0001;SYN2-120-A;LYBE;BW;2026-07-31T21:10:26.923151+02:00;76226,92315146004;21
10;SYN2-121-A:P0001;SYN2-121-A;LYBE;BW;2026-07-31T21:19:09.358644+02:00;76749,35864445203;21
10;SYN2-120-A:P0002;SYN2-120-A;LYBE;LYBV;2026-07-31T21:19:26.805796+02:00;76766,80579634939;21
10;SYN2-180-A:P0001;SYN2-180-A;LYBE;LYBV;2026-07-31T21:20:40.992827+02:00;76840,99282676309;21
10;SYN2-122-A:P0001;SYN2-122-A;LYBE;LYBV;2026-07-31T21:38:42.869410+02:00;77922,86941016356;21
10;SYN2-185-A:P0001;SYN2-185-A;LYBE;BW;2026-07-31T22:38:48.267500+02:00;81528,2675003425;22
10;SYN2-125-A:P0001;SYN2-125-A;LYBE;BW;2026-07-31T22:40:52.167694+02:00;81652,1676940219;22
10;SYN2-184-A:P0001;SYN2-184-A;LYBE;JUG;2026-07-31T22:41:48.605868+02:00;81708,6058679302;22
10;SYN2-126-A:P0001;SYN2-126-A;LYBE;EXPO;2026-07-31T22:43:27.641419+02:00;81807,64141856084;22
10;SYN2-131-A:P0002;SYN2-131-A;LYBE;LYBV;2026-07-31T22:47:17.675176+02:00;82037,67517578349;22
10;SYN2-131-A:P0001;SYN2-131-A;LYBE;DOR;2026-07-31T22:50:31.407346+02:00;82231,40734633818;22
10;SYN2-132-A:P0001;SYN2-132-A;LYBE;JUG;2026-07-31T22:54:53.130401+02:00;82493,13040051666;22
10;SYN2-132-A:P0002;SYN2-132-A;LYBE;BW;2026-07-31T23:07:40.868138+02:00;83260,86813781339;23
10;SYN2-135-A:P0001;SYN2-135-A;LYBE;BW;2026-07-31T23:16:04.120984+02:00;83764,1209836124;23
10;SYN2-143-A:P0001;SYN2-143-A;LYBE;BW;2026-07-31T23:21:45.623454+02:00;84105,62345358875;23
10;SYN2-144-A:P0001;SYN2-144-A;LYBE;DOR;2026-07-31T23:31:31.951896+02:00;84691,95189556883;23
10;SYN2-145-A:P0001;SYN2-145-A;LYBE;DOR;2026-07-31T23:32:59.928131+02:00;84779,92813097448;23
10;SYN2-146-A:P0001;SYN2-146-A;LYBE;JUG;2026-07-31T23:36:55.109213+02:00;85015,1092128151;23
10;SYN2-188-A:P0002;SYN2-188-A;LYBE;DOR;2026-07-31T23:41:56.054754+02:00;85316,05475433906;23
10;SYN2-150-A:P0001;SYN2-150-A;LYBE;BW;2026-07-31T23:42:58.575942+02:00;85378,57594222024;23
10;SYN2-149-A:P0002;SYN2-149-A;LYBE;BW;2026-07-31T23:43:22.143304+02:00;85402,14330382319;23
10;SYN2-149-A:P0001;SYN2-149-A;LYBE;LYBV;2026-07-31T23:47:01.282894+02:00;85621,28289376623;23
10;SYN2-188-A:P0003;SYN2-188-A;LYBE;DOR;2026-07-31T23:47:10.624491+02:00;85630,62449127714;23
10;SYN2-188-A:P0001;SYN2-188-A;LYBE;BW;2026-08-01T00:07:57.519407+02:00;86877,51940720869;24
10;SYN2-152-A:P0001;SYN2-152-A;LYBE;JUG;2026-08-01T00:13:14.248593+02:00;87194,24859272117;24
11;SYN2-197-D:P0001;SYN2-197-D;BW;LYBE;2026-07-30T21:00:34.509865+02:00;-10765,49013522482;-3
11;SYN2-190-D:P0001;SYN2-190-D;DOR;LYBE;2026-07-30T21:55:33.666230+02:00;-7466,333770444497;-3
11;SYN2-189-D:P0001;SYN2-189-D;JUG;LYBE;2026-07-30T22:11:41.043934+02:00;-6498,9560663277225;-2
11;SYN2-193-D:P0001;SYN2-193-D;BW;LYBE;2026-07-30T22:12:17.792586+02:00;-6462,207414251911;-2
11;SYN2-001-A:P0002;SYN2-001-A;LYBE;LYBV;2026-07-31T00:49:39.999696+02:00;2979,999696115888;0
11;SYN2-001-A:P0001;SYN2-001-A;LYBE;LYBV;2026-07-31T01:04:13.767295+02:00;3853,76729516825;1
11;SYN2-002-A:P0001;SYN2-002-A;LYBE;BW;2026-07-31T01:33:12.834171+02:00;5592,834170513705;1
11;SYN2-003-A:P0002;SYN2-003-A;LYBE;LYBV;2026-07-31T01:42:05.424435+02:00;6125,424434798812;1
11;SYN2-003-A:P0001;SYN2-003-A;LYBE;BW;2026-07-31T01:44:49.642360+02:00;6289,642360252543;1
11;SYN2-004-A:P0001;SYN2-004-A;LYBE;JUG;2026-07-31T02:01:00.035725+02:00;7260,035725222473;2
11;SYN2-004-A:P0002;SYN2-004-A;LYBE;BW;2026-07-31T02:09:18.575146+02:00;7758,575146303482;2
11;SYN2-202-D:P0003;SYN2-202-D;DOR;LYBE;2026-07-31T02:18:22.199090+02:00;8302,199089550491;2
11;SYN2-200-D:P0001;SYN2-200-D;JUG;LYBE;2026-07-31T02:21:07.406000+02:00;8467,405999720202;2
11;SYN2-203-D:P0001;SYN2-203-D;DOR;LYBE;2026-07-31T02:26:33.014331+02:00;8793,01433138527;2
11;SYN2-005-A:P0001;SYN2-005-A;LYBE;DOR;2026-07-31T02:37:49.879979+02:00;9469,879978708474;2
11;SYN2-202-D:P0002;SYN2-202-D;BW;LYBE;2026-07-31T02:43:20.395347+02:00;9800,39534679602;2
11;SYN2-200-D:P0002;SYN2-200-D;BW;LYBE;2026-07-31T02:45:55.884857+02:00;9955,88485674213;2
11;SYN2-202-D:P0001;SYN2-202-D;BW;LYBE;2026-07-31T03:09:35.072483+02:00;11375,07248334194;3
